Player ID,Timestamps,Hours Played,Money Spent ($),Criminal Score,Missions Completed,Player Rank,Team Affiliation,VIP Status,Cash on Hand ($),Sync Stability (%),Quest Exploit Score,Player Level,Dark Market Transactions,Transaction Amount ($),Neural Link Stability (%)
P1060,2025-02-15 21:59:08,150,13493,1,273,Interstellar Agent,Cyber Sentinels,No,513,89.5,996,Starborne Operative,GlitchChip,7588,76.6
P1061,2025-02-15 07:02:45,94,4351,2,115,Cosmic Ensign,Lone Wolf,No,10346,91.0,844,Quantum Sovereign,PixelPirate,3494,95.5
P1062,2025-02-16 06:16:02,56,9200,3,180,Interstellar Agent,Lone Wolf,No,6848,93.9,794,Starborne Operative,DataDrifter,6283,82.0
P1063,2025-02-17 08:45:17,50,1927,2,297,Stellar Scout,Shadow Collective,No,10997,88.4,532,Quantum Sovereign,GlitchChip,5744,83.1
P1064,2025-02-15 13:11:20,87,4722,5,105,Interstellar Agent,Cyber Sentinels,No,10302,88.3,365,Starborne Operative,QuantumBreaker,917,75.1
P1065,2025-02-17 20:12:14,198,4086,0,298,Interstellar Agent,Cyber Sentinels,No,3070,89.2,427,Quantum Sovereign,DataDrifter,434,63.5
P1066,2025-02-15 08:19:00,199,14122,5,47,Interstellar Agent,Shadow Collective,No,9115,94.2,833,Quantum Sovereign,QuantumBreaker,9546,79.1
P1067,2025-02-15 20:44:34,164,2863,2,102,Stellar Scout,Cyber Sentinels,No,2308,89.2,719,Celestial Vanguard,PixelPirate,5931,80.7
P1068,2025-02-15 06:54:42,186,4342,0,241,Nebula Novice,Shadow Collective,No,13620,95.3,620,Celestial Vanguard,DataDrifter,1651,99.7
P1069,2025-02-15 14:34:19,93,16105,2,200,Interstellar Agent,Cyber Sentinels,No,12841,91.2,728,Quantum Sovereign,QuantumBreaker,6825,68.7
P1070,2025-02-17 18:32:41,68,3905,4,128,Nebula Novice,Shadow Collective,No,3231,95.5,416,Starborne Operative,RealityBender,8285,63.1
P1071,2025-02-16 11:57:14,253,6627,0,219,Stellar Scout,Lone Wolf,No,2474,97.0,547,Starborne Operative,GhostCoder,8732,73.2
P1072,2025-02-16 18:07:02,405,20,10,454,Interstellar Agent,Shadow Collective,No,344,46.5,0,Galactic Cadet,CyberWraith,182,63.3
P1073,2025-02-16 12:39:55,227,14798,1,300,Nebula Novice,Cyber Sentinels,No,5062,100.0,523,Quantum Sovereign,NeonShifter,2483,96.4
P1074,2025-02-17 08:35:37,137,4468,3,159,Nebula Novice,Lone Wolf,No,3518,89.8,368,Quantum Sovereign,QuantumBreaker,8186,94.7
P1075,2025-02-17 17:23:33,289,4483,5,113,Stellar Scout,Shadow Collective,No,2490,95.4,704,Starborne Operative,Error404,9901,70.4
P1076,2025-02-15 18:48:07,426,47,9,364,Solar Admiral,Shadow Collective,No,160,55.6,124,Cosmic Initiate,Error404,152,55.6
P1077,2025-02-17 05:39:28,295,2511,5,239,Cosmic Ensign,Shadow Collective,No,9991,93.1,438,Quantum Sovereign,QuantumBreaker,626,82.5
P1078,2025-02-17 06:33:33,271,6761,5,75,Interstellar Agent,Shadow Collective,No,3583,89.9,395,Celestial Vanguard,PixelPirate,8426,62.6
P1079,2025-02-17 15:53:10,296,16416,1,239,Interstellar Agent,Cyber Sentinels,No,2729,86.8,972,Starborne Operative,QuantumBreaker,283,88.3
P1080,2025-02-15 13:07:33,216,6624,5,107,Cosmic Ensign,Cyber Sentinels,No,9105,98.2,535,Starborne Operative,PixelPirate,4124,67.4
P1081,2025-02-15 17:05:22,128,1472,0,298,Nebula Novice,Lone Wolf,No,5254,89.0,603,Quantum Sovereign,QuantumBreaker,2644,86.8
P1082,2025-02-17 00:39:12,488,18,6,493,Solar Admiral,Shadow Collective,Yes,307,52.3,0,Cosmic Initiate,RealityBender,181,52.8
P1083,2025-02-15 04:44:32,156,9977,0,165,Nebula Novice,Shadow Collective,No,3652,94.3,934,Quantum Sovereign,GlitchChip,3254,78.7
P1084,2025-02-15 23:17:44,212,5398,2,186,Nebula Novice,Lone Wolf,No,1414,92.6,483,Celestial Vanguard,GlitchChip,1256,61.1
P1085,2025-02-15 14:32:12,131,9754,1,109,Nebula Novice,Lone Wolf,No,4462,92.2,690,Celestial Vanguard,Error404,7037,84.0
P1086,2025-02-17 08:27:37,138,8658,1,295,Interstellar Agent,Cyber Sentinels,No,2021,97.5,940,Quantum Sovereign,DataDrifter,366,93.4
P1087,2025-02-17 09:44:53,253,11012,1,163,Stellar Scout,Shadow Collective,Yes,7457,95.1,824,Quantum Sovereign,DataDrifter,4526,76.4
P1088,2025-02-15 14:40:40,222,17953,4,137,Stellar Scout,Shadow Collective,No,6577,86.5,839,Celestial Vanguard,PixelPirate,4268,89.3
P1089,2025-02-16 12:58:18,256,12861,2,109,Cosmic Ensign,Cyber Sentinels,No,3393,90.8,935,Starborne Operative,ByteBandit,5502,73.7
P1090,2025-02-16 08:45:03,137,1711,4,197,Stellar Scout,Lone Wolf,No,9069,97.1,682,Quantum Sovereign,QuantumBreaker,7957,93.7
P1091,2025-02-17 15:01:59,472,28,9,408,Solar Admiral,Shadow Collective,No,165,64.0,240,Galactic Cadet,CyberWraith,61,47.8
P1092,2025-02-15 09:04:23,183,7599,0,39,Cosmic Ensign,Shadow Collective,No,8833,99.2,517,Celestial Vanguard,QuantumBreaker,6685,86.7
P1093,2025-02-16 13:35:56,160,15744,4,295,Cosmic Ensign,Shadow Collective,Yes,11981,86.6,957,Starborne Operative,PixelPirate,9672,62.1
P1094,2025-02-17 13:37:27,162,3688,0,33,Stellar Scout,Lone Wolf,No,12228,99.0,758,Starborne Operative,CyberWraith,6525,79.2
P1095,2025-02-16 02:06:17,236,11675,0,193,Nebula Novice,Lone Wolf,No,7420,99.2,398,Celestial Vanguard,GhostCoder,4892,70.4
P1096,2025-02-17 16:34:34,96,7698,2,126,Cosmic Ensign,Lone Wolf,No,7626,93.6,635,Starborne Operative,QuantumBreaker,5411,90.4
P1097,2025-02-15 01:12:41,250,14400,3,137,Interstellar Agent,Shadow Collective,No,2723,97.4,570,Starborne Operative,ByteBandit,7221,62.9
P1098,2025-02-17 12:32:36,200,6499,2,248,Nebula Novice,Shadow Collective,No,14336,87.0,357,Quantum Sovereign,DataDrifter,8929,72.9
P1099,2025-02-17 03:23:21,159,6650,3,174,Nebula Novice,Lone Wolf,No,12884,88.7,962,Celestial Vanguard,Error404,4105,90.3
P1100,2025-02-16 05:39:06,272,2696,5,217,Stellar Scout,Shadow Collective,No,4116,85.3,386,Starborne Operative,GlitchChip,2415,77.6
P1101,2025-02-16 18:05:46,135,3754,4,126,Nebula Novice,Shadow Collective,No,8752,97.9,450,Quantum Sovereign,GhostCoder,7631,74.0
P1102,2025-02-16 03:22:58,62,8085,3,187,Interstellar Agent,Cyber Sentinels,Yes,3683,96.2,520,Celestial Vanguard,QuantumBreaker,4708,68.5
P1103,2025-02-16 19:20:10,180,13370,5,145,Stellar Scout,Cyber Sentinels,No,11547,99.4,500,Starborne Operative,CyberWraith,7304,87.2
P1104,2025-02-15 06:27:52,265,2566,3,132,Nebula Novice,Shadow Collective,No,14694,90.4,772,Celestial Vanguard,NeonShifter,6874,95.6
P1105,2025-02-16 04:15:44,150,15565,4,180,Nebula Novice,Lone Wolf,No,9581,98.7,919,Celestial Vanguard,GhostCoder,4441,91.3
P1106,2025-02-17 22:21:20,145,9933,5,166,Stellar Scout,Shadow Collective,No,12179,90.0,901,Celestial Vanguard,DataDrifter,7409,90.0
P1107,2025-02-17 09:19:22,261,1901,1,263,Interstellar Agent,Shadow Collective,No,8287,89.2,571,Starborne Operative,RealityBender,7964,76.9
P1108,2025-02-16 01:49:40,476,29,7,351,Solar Admiral,Shadow Collective,No,162,70.2,106,Cosmic Initiate,RealityBender,58,59.3
P1109,2025-02-15 03:23:12,121,2097,3,210,Interstellar Agent,Shadow Collective,No,2957,88.6,597,Quantum Sovereign,QuantumBreaker,5726,69.8
P1110,2025-02-17 23:35:37,135,14849,2,145,Cosmic Ensign,Cyber Sentinels,No,14670,95.2,721,Celestial Vanguard,RealityBender,320,94.5
P1111,2025-02-15 02:40:51,57,19698,5,60,Nebula Novice,Cyber Sentinels,No,13851,89.6,981,Celestial Vanguard,PixelPirate,1374,63.1
P1112,2025-02-17 02:12:11,178,19602,4,224,Cosmic Ensign,Cyber Sentinels,Yes,2167,95.2,625,Quantum Sovereign,DataDrifter,7437,91.5
P1113,2025-02-15 20:08:50,69,11222,5,176,Interstellar Agent,Shadow Collective,No,2023,92.7,963,Celestial Vanguard,ByteBandit,8076,86.8
P1114,2025-02-15 20:26:14,237,14487,3,216,Stellar Scout,Lone Wolf,No,12630,90.6,436,Celestial Vanguard,PixelPirate,5721,99.1
P1115,2025-02-16 18:41:00,184,3221,2,104,Stellar Scout,Lone Wolf,No,12460,87.7,490,Celestial Vanguard,PixelPirate,4782,94.2
P1116,2025-02-15 22:58:38,173,8928,4,293,Interstellar Agent,Cyber Sentinels,No,1599,88.8,663,Starborne Operative,DataDrifter,1545,81.3
P1117,2025-02-16 03:23:11,462,20,8,362,Galactic Commander,Shadow Collective,No,429,43.6,0,Galactic Cadet,GlitchChip,116,53.7
P1118,2025-02-17 14:58:07,82,1087,1,187,Cosmic Ensign,Shadow Collective,No,12727,98.1,470,Quantum Sovereign,DataDrifter,8366,79.2
P1119,2025-02-15 16:25:55,71,18605,5,228,Interstellar Agent,Shadow Collective,No,14664,92.5,609,Starborne Operative,DataDrifter,1577,98.8
P1120,2025-02-17 18:53:44,179,7157,0,92,Cosmic Ensign,Lone Wolf,No,4883,98.5,728,Celestial Vanguard,ByteBandit,1386,74.0
P1121,2025-02-17 21:14:23,184,18628,2,105,Nebula Novice,Shadow Collective,No,5871,90.2,937,Quantum Sovereign,RealityBender,9559,80.9
P1122,2025-02-17 03:24:02,253,3489,1,212,Cosmic Ensign,Shadow Collective,No,14254,98.3,413,Celestial Vanguard,GhostCoder,5755,90.3
P1123,2025-02-15 12:56:53,102,4181,4,132,Cosmic Ensign,Lone Wolf,No,9870,86.4,342,Quantum Sovereign,RealityBender,3312,98.4
P1124,2025-02-15 04:44:07,271,13621,1,152,Stellar Scout,Lone Wolf,No,13876,87.6,460,Starborne Operative,Error404,6161,83.0
P1125,2025-02-17 06:13:02,300,2704,4,72,Stellar Scout,Cyber Sentinels,No,3035,92.1,497,Celestial Vanguard,GlitchChip,1527,71.8
P1126,2025-02-16 05:14:31,431,6,7,464,Solar Admiral,Shadow Collective,No,434,42.2,0,Cosmic Initiate,RealityBender,98,41.8
P1127,2025-02-15 22:22:39,165,15449,4,65,Nebula Novice,Cyber Sentinels,No,12630,91.1,928,Quantum Sovereign,QuantumBreaker,5225,72.8
P1128,2025-02-16 05:37:14,231,15160,1,176,Cosmic Ensign,Shadow Collective,No,9648,96.1,488,Quantum Sovereign,Error404,1710,65.7
P1129,2025-02-17 20:21:30,281,9745,2,98,Nebula Novice,Shadow Collective,No,1844,99.0,405,Starborne Operative,PixelPirate,1814,96.7
P1130,2025-02-17 06:28:59,214,13469,5,67,Nebula Novice,Cyber Sentinels,No,14265,97.7,839,Quantum Sovereign,NeonShifter,2722,86.6
P1131,2025-02-15 09:45:26,81,14254,4,92,Interstellar Agent,Lone Wolf,No,2989,95.3,948,Celestial Vanguard,CyberWraith,6688,66.8
P1132,2025-02-17 08:57:19,208,19627,3,94,Nebula Novice,Lone Wolf,No,4939,92.4,388,Quantum Sovereign,RealityBender,282,73.8
P1133,2025-02-15 16:46:36,481,41,10,390,Universal Archon,Shadow Collective,No,67,62.1,0,Cosmic Initiate,GlitchChip,87,40.9
P1134,2025-02-17 21:55:00,168,9759,4,193,Interstellar Agent,Lone Wolf,No,13690,87.9,774,Starborne Operative,NeonShifter,5828,63.5
P1135,2025-02-16 00:22:13,233,2464,2,282,Nebula Novice,Lone Wolf,No,10850,99.2,709,Starborne Operative,PixelPirate,819,71.5
P1136,2025-02-15 02:05:18,289,6961,2,26,Interstellar Agent,Shadow Collective,No,8316,89.0,708,Quantum Sovereign,Error404,5688,61.7
P1137,2025-02-16 18:12:11,410,41,9,486,Solar Admiral,Shadow Collective,No,493,67.5,0,Cosmic Initiate,Error404,134,58.8
P1138,2025-02-16 01:48:28,84,8227,4,271,Interstellar Agent,Lone Wolf,No,6194,91.4,928,Quantum Sovereign,DataDrifter,1313,68.2
P1139,2025-02-16 23:59:13,156,5193,1,31,Nebula Novice,Cyber Sentinels,No,14723,87.9,691,Starborne Operative,QuantumBreaker,7996,93.2
P1140,2025-02-15 20:10:38,164,3609,4,27,Stellar Scout,Lone Wolf,Yes,5894,86.8,562,Quantum Sovereign,Error404,5386,89.2
P1141,2025-02-16 16:47:11,233,19662,2,177,Nebula Novice,Lone Wolf,No,2499,88.9,876,Quantum Sovereign,RealityBender,6025,69.3
P1142,2025-02-16 08:04:34,430,38,7,323,Universal Archon,Shadow Collective,No,327,42.3,113,Cosmic Initiate,Error404,176,40.2
P1143,2025-02-16 16:31:47,180,17943,3,290,Interstellar Agent,Shadow Collective,No,11327,87.2,470,Celestial Vanguard,ByteBandit,3140,94.9
P1144,2025-02-15 11:34:01,92,18580,0,76,Stellar Scout,Cyber Sentinels,No,3935,85.6,822,Quantum Sovereign,CyberWraith,7097,81.4
P1145,2025-02-15 21:42:05,262,14841,3,229,Interstellar Agent,Lone Wolf,Yes,7040,89.2,864,Starborne Operative,GhostCoder,4504,89.4
P1146,2025-02-16 17:50:10,197,16562,2,95,Nebula Novice,Cyber Sentinels,No,3787,86.2,789,Celestial Vanguard,CyberWraith,5502,84.0
P1147,2025-02-15 11:33:06,229,17008,2,295,Interstellar Agent,Shadow Collective,Yes,11736,86.0,951,Celestial Vanguard,ByteBandit,6420,87.4
P1148,2025-02-17 23:33:44,159,15541,2,81,Nebula Novice,Lone Wolf,No,7453,88.9,529,Celestial Vanguard,Error404,6756,74.2
P1149,2025-02-15 23:10:38,445,50,10,411,Solar Admiral,Shadow Collective,No,313,56.1,218,Cosmic Initiate,RealityBender,62,57.0
P1150,2025-02-15 15:02:24,179,7019,0,76,Interstellar Agent,Cyber Sentinels,No,1906,96.4,635,Quantum Sovereign,GhostCoder,2643,66.9
P1151,2025-02-15 20:26:45,467,18,9,490,Galactic Commander,Shadow Collective,No,339,64.0,0,Galactic Cadet,RealityBender,195,58.9
P1152,2025-02-17 07:47:58,217,2615,0,279,Nebula Novice,Shadow Collective,Yes,3842,87.9,607,Quantum Sovereign,RealityBender,1279,93.5
P1153,2025-02-16 00:17:42,162,8930,2,289,Interstellar Agent,Shadow Collective,No,8462,86.6,654,Celestial Vanguard,QuantumBreaker,4565,76.7
P1154,2025-02-15 01:08:54,199,6054,3,40,Interstellar Agent,Shadow Collective,No,12750,97.4,712,Quantum Sovereign,NeonShifter,8222,65.4
P1155,2025-02-16 21:48:41,102,13946,5,173,Nebula Novice,Cyber Sentinels,No,3009,95.7,657,Celestial Vanguard,GhostCoder,2615,92.1
P1156,2025-02-16 02:32:13,93,3801,2,184,Stellar Scout,Lone Wolf,No,821,95.1,764,Celestial Vanguard,CyberWraith,9095,65.6
P1157,2025-02-17 18:34:08,96,14657,2,131,Cosmic Ensign,Shadow Collective,No,8888,89.0,704,Starborne Operative,GhostCoder,9294,84.4
P1158,2025-02-17 12:35:55,461,22,5,470,Interstellar Agent,Shadow Collective,No,33,58.2,0,Cosmic Initiate,GlitchChip,196,60.3
P1159,2025-02-15 20:11:42,253,11053,4,104,Cosmic Ensign,Cyber Sentinels,No,7536,98.8,934,Quantum Sovereign,NeonShifter,8619,90.4
P1160,2025-02-17 07:20:17,249,12021,5,263,Cosmic Ensign,Shadow Collective,No,6242,90.7,626,Quantum Sovereign,RealityBender,7987,60.7
P1161,2025-02-15 23:44:56,206,9628,5,127,Cosmic Ensign,Cyber Sentinels,No,7576,93.1,973,Celestial Vanguard,GlitchChip,5609,94.4
P1162,2025-02-17 10:18:19,293,5615,5,21,Cosmic Ensign,Lone Wolf,No,1380,92.3,546,Celestial Vanguard,GlitchChip,5765,68.4
P1163,2025-02-16 19:14:05,81,2669,5,44,Nebula Novice,Cyber Sentinels,No,11042,88.8,765,Starborne Operative,QuantumBreaker,4406,69.6
P1164,2025-02-15 05:13:30,218,9598,5,294,Interstellar Agent,Cyber Sentinels,No,6484,92.0,812,Celestial Vanguard,PixelPirate,4270,64.2
P1165,2025-02-16 00:56:52,297,16984,2,68,Interstellar Agent,Lone Wolf,No,11128,90.6,519,Quantum Sovereign,CyberWraith,2584,69.5
P1166,2025-02-15 10:31:37,297,13218,2,29,Cosmic Ensign,Shadow Collective,No,5438,97.5,670,Quantum Sovereign,GlitchChip,6797,76.1
P1167,2025-02-15 11:18:52,282,18396,2,80,Stellar Scout,Shadow Collective,No,3996,96.1,970,Quantum Sovereign,QuantumBreaker,7375,60.1
P1168,2025-02-15 01:19:42,114,14121,4,247,Nebula Novice,Shadow Collective,No,8572,95.0,800,Quantum Sovereign,DataDrifter,4865,65.0
P1169,2025-02-16 01:26:06,196,12142,0,285,Stellar Scout,Shadow Collective,No,6608,95.7,712,Starborne Operative,GlitchChip,7660,61.0
P1170,2025-02-16 20:18:30,75,1632,0,255,Cosmic Ensign,Lone Wolf,No,11297,97.7,407,Celestial Vanguard,RealityBender,6378,78.4
P1171,2025-02-17 09:34:05,197,2095,3,298,Interstellar Agent,Lone Wolf,No,9167,89.7,996,Starborne Operative,PixelPirate,2657,64.4
P1172,2025-02-17 10:07:04,257,8744,5,237,Interstellar Agent,Shadow Collective,No,6282,100.0,738,Celestial Vanguard,DataDrifter,6129,95.2
P1173,2025-02-17 09:55:57,184,14353,0,270,Nebula Novice,Shadow Collective,No,9248,93.1,576,Starborne Operative,DataDrifter,3876,92.0
P1174,2025-02-17 11:43:49,424,40,5,319,Solar Admiral,Shadow Collective,No,309,58.7,84,Galactic Cadet,CyberWraith,108,53.0
P1175,2025-02-17 13:58:21,107,11277,3,231,Interstellar Agent,Cyber Sentinels,No,4891,92.8,322,Starborne Operative,RealityBender,944,96.6
P1176,2025-02-17 01:02:45,255,12934,5,243,Cosmic Ensign,Lone Wolf,No,6887,97.4,825,Starborne Operative,CyberWraith,3073,97.9
P1177,2025-02-17 00:44:36,279,16429,4,155,Nebula Novice,Cyber Sentinels,No,14655,96.5,699,Celestial Vanguard,Error404,1798,63.5
P1178,2025-02-15 09:11:37,294,7426,1,58,Cosmic Ensign,Lone Wolf,No,5780,98.0,686,Starborne Operative,GlitchChip,9694,79.6
P1179,2025-02-16 22:44:33,256,5808,2,176,Interstellar Agent,Shadow Collective,No,4827,94.4,579,Celestial Vanguard,CyberWraith,3618,67.2
P1180,2025-02-17 01:59:06,121,10385,0,76,Nebula Novice,Lone Wolf,No,14426,96.5,650,Starborne Operative,DataDrifter,6359,96.9
P1181,2025-02-15 13:39:33,54,12079,1,49,Stellar Scout,Lone Wolf,No,11042,93.1,907,Starborne Operative,GhostCoder,7126,80.5
P1182,2025-02-17 08:49:16,499,18,8,320,Solar Admiral,Shadow Collective,No,68,46.6,133,Cosmic Initiate,GlitchChip,112,49.7
P1183,2025-02-17 22:58:52,412,8,6,413,Galactic Commander,Shadow Collective,No,466,55.6,0,Galactic Cadet,Error404,124,54.1
P1184,2025-02-16 11:09:50,473,1,8,469,Universal Archon,Shadow Collective,No,497,61.7,193,Cosmic Initiate,CyberWraith,50,54.5
P1185,2025-02-16 23:38:16,264,3152,5,233,Stellar Scout,Cyber Sentinels,No,1184,89.2,836,Quantum Sovereign,PixelPirate,9290,62.0
P1186,2025-02-15 21:49:51,449,37,6,311,Galactic Commander,Shadow Collective,No,343,46.5,168,Galactic Cadet,CyberWraith,159,54.0
P1187,2025-02-15 07:57:03,71,14149,0,185,Stellar Scout,Lone Wolf,No,6839,96.8,556,Quantum Sovereign,RealityBender,9349,88.8
P1188,2025-02-17 06:39:48,53,8519,2,86,Cosmic Ensign,Lone Wolf,No,12053,99.4,761,Quantum Sovereign,RealityBender,2121,82.1
P1189,2025-02-17 05:41:43,193,19804,0,116,Interstellar Agent,Lone Wolf,No,6910,92.0,311,Celestial Vanguard,QuantumBreaker,2969,64.7
P1190,2025-02-16 00:11:01,67,9158,5,223,Stellar Scout,Shadow Collective,No,7078,96.9,443,Starborne Operative,GlitchChip,7037,82.9
P1191,2025-02-17 19:39:50,190,17713,3,207,Cosmic Ensign,Lone Wolf,Yes,14669,97.6,917,Starborne Operative,DataDrifter,6130,81.8
P1192,2025-02-17 07:03:02,126,7295,5,62,Nebula Novice,Shadow Collective,No,4420,98.3,634,Starborne Operative,GhostCoder,5203,73.5
P1193,2025-02-15 18:28:31,105,12310,0,33,Stellar Scout,Lone Wolf,Yes,1271,98.6,390,Starborne Operative,ByteBandit,4106,67.6
P1194,2025-02-16 17:36:17,181,16800,4,26,Stellar Scout,Shadow Collective,No,14628,94.0,402,Celestial Vanguard,GhostCoder,1434,94.3
P1195,2025-02-17 02:55:06,404,23,8,428,Universal Archon,Shadow Collective,No,457,62.9,0,Galactic Cadet,Error404,51,49.9
P1196,2025-02-17 22:08:10,188,8597,5,184,Stellar Scout,Cyber Sentinels,No,9652,88.9,870,Celestial Vanguard,PixelPirate,7595,78.6
P1197,2025-02-17 00:35:10,65,1307,3,163,Stellar Scout,Shadow Collective,No,11248,97.6,901,Quantum Sovereign,GhostCoder,3920,93.7
P1198,2025-02-16 22:32:03,244,8744,0,136,Stellar Scout,Cyber Sentinels,No,13463,91.3,762,Celestial Vanguard,GhostCoder,4425,99.8
P1199,2025-02-16 00:46:43,400,20,9,371,Interstellar Agent,Shadow Collective,No,358,74.9,0,Cosmic Initiate,RealityBender,188,42.8
P1200,2025-02-16 01:04:52,269,12170,2,103,Interstellar Agent,Cyber Sentinels,No,13270,97.7,668,Quantum Sovereign,QuantumBreaker,7920,76.5
P1201,2025-02-15 08:32:47,406,31,9,421,Universal Archon,Shadow Collective,No,230,54.5,179,Galactic Cadet,CyberWraith,168,44.5
P1202,2025-02-16 17:09:43,88,6453,3,127,Cosmic Ensign,Lone Wolf,No,11646,85.4,508,Quantum Sovereign,RealityBender,8414,70.3
P1203,2025-02-17 01:54:02,269,12431,5,233,Nebula Novice,Shadow Collective,No,10168,95.9,486,Quantum Sovereign,PixelPirate,1208,68.7
P1204,2025-02-15 09:37:39,250,18952,3,37,Interstellar Agent,Shadow Collective,No,7693,93.9,779,Starborne Operative,DataDrifter,9430,82.6
P1205,2025-02-17 12:06:17,146,8301,3,259,Stellar Scout,Lone Wolf,No,7775,86.0,387,Starborne Operative,GhostCoder,4005,99.5
P1206,2025-02-15 08:58:16,476,27,6,347,Interstellar Agent,Shadow Collective,No,495,76.0,147,Cosmic Initiate,GlitchChip,109,45.8
P1207,2025-02-17 20:34:05,63,5689,1,137,Cosmic Ensign,Shadow Collective,No,13402,91.0,328,Celestial Vanguard,Error404,4336,88.3
P1208,2025-02-17 01:31:11,152,12265,5,86,Stellar Scout,Shadow Collective,No,14917,90.9,443,Quantum Sovereign,QuantumBreaker,1580,65.5
P1209,2025-02-16 01:01:21,233,2591,0,215,Cosmic Ensign,Shadow Collective,No,14066,93.3,594,Quantum Sovereign,GhostCoder,5681,69.8
P1210,2025-02-15 08:28:46,211,18048,0,151,Stellar Scout,Shadow Collective,No,5595,98.6,842,Starborne Operative,CyberWraith,4156,99.0
P1211,2025-02-16 05:52:10,127,5325,2,190,Nebula Novice,Shadow Collective,No,7451,93.3,952,Celestial Vanguard,ByteBandit,6602,61.1
P1212,2025-02-15 13:08:17,492,38,6,343,Interstellar Agent,Shadow Collective,No,38,76.7,0,Cosmic Initiate,CyberWraith,193,52.0
P1213,2025-02-16 06:11:52,293,19896,5,87,Interstellar Agent,Lone Wolf,No,8430,87.4,831,Celestial Vanguard,DataDrifter,1349,70.1
P1214,2025-02-15 11:28:09,195,12871,3,108,Nebula Novice,Shadow Collective,No,9960,90.9,607,Starborne Operative,PixelPirate,236,69.4
P1215,2025-02-17 07:21:32,192,17598,0,261,Nebula Novice,Cyber Sentinels,No,11994,85.6,839,Celestial Vanguard,QuantumBreaker,5645,87.4
P1216,2025-02-15 10:55:38,87,6217,5,21,Nebula Novice,Lone Wolf,No,6412,89.5,578,Starborne Operative,PixelPirate,4612,81.2
P1217,2025-02-16 21:06:41,489,5,5,368,Universal Archon,Shadow Collective,No,447,58.7,9,Cosmic Initiate,CyberWraith,93,52.2
P1218,2025-02-17 01:33:21,114,10036,1,46,Stellar Scout,Lone Wolf,No,8385,93.0,649,Celestial Vanguard,ByteBandit,3190,68.1
P1219,2025-02-16 17:42:53,179,17168,1,141,Stellar Scout,Shadow Collective,No,11055,85.2,350,Starborne Operative,QuantumBreaker,5598,77.8
P1220,2025-02-16 19:17:03,84,14150,3,58,Cosmic Ensign,Lone Wolf,No,6107,92.5,402,Quantum Sovereign,GhostCoder,214,63.8
P1221,2025-02-15 03:13:28,194,15165,3,267,Stellar Scout,Cyber Sentinels,No,6240,86.1,433,Starborne Operative,GlitchChip,9313,66.2
P1222,2025-02-17 04:42:25,82,8807,1,96,Interstellar Agent,Cyber Sentinels,No,9926,94.7,502,Celestial Vanguard,Error404,5678,80.2
P1223,2025-02-16 19:12:33,137,18548,5,210,Cosmic Ensign,Cyber Sentinels,Yes,14300,88.2,918,Quantum Sovereign,GhostCoder,1464,71.3
P1224,2025-02-15 12:00:20,281,16291,2,255,Cosmic Ensign,Lone Wolf,No,13471,99.4,487,Celestial Vanguard,ByteBandit,7763,93.1
P1225,2025-02-16 18:26:23,148,5269,2,60,Stellar Scout,Lone Wolf,Yes,5421,94.8,781,Quantum Sovereign,GhostCoder,3960,90.4
P1226,2025-02-16 23:01:23,252,16108,3,107,Cosmic Ensign,Shadow Collective,No,5508,88.0,650,Celestial Vanguard,Error404,7676,80.8
P1227,2025-02-15 11:59:58,271,13333,2,263,Nebula Novice,Shadow Collective,No,12831,95.7,614,Starborne Operative,ByteBandit,804,93.4
P1228,2025-02-16 20:39:54,62,8418,2,293,Nebula Novice,Lone Wolf,No,5300,92.1,728,Starborne Operative,RealityBender,916,82.7
P1229,2025-02-15 00:41:26,157,12610,3,136,Interstellar Agent,Shadow Collective,No,14901,87.5,691,Quantum Sovereign,NeonShifter,2162,74.6
